id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,Custom Field:Education Sector,Custom Field:School Type,Custom Field:Area,Custom Field:Suburb,Custom Field:Nearest Six Secondary,Custom Field:Distance from Melbourne Connect
906242,2,"Carwarp Street, Macleod, 3085",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Macleod</div><div><strong>Distance from Melbourne Connect:</strong> 12.66 km</div>,,,,-37.724746,145.072218,0,Macleod College,0,,1,0,Government,Pri/Sec,North Eastern Melbourne,Macleod,No,12.66
901961,2,"2-6 Dundee Street, Reservoir, 3073",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Reservoir</div><div><strong>Distance from Melbourne Connect:</strong> 11.70 km</div>,,,,-37.704377,145.019467,0,Maharishi School of the Age of Enlightenment,0,,1,0,Independent,Primary,North Eastern Melbourne,Reservoir,No,11.70
901164,2,"9 Rockbeare Grove, Ivanhoe, 3079",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Ivanhoe</div><div><strong>Distance from Melbourne Connect:</strong> 7.25 km</div>,,,,-37.771941,145.038756,0,Mary Immaculate School,0,,1,0,Catholic,Primary,North Eastern Melbourne,Ivanhoe,No,7.25
902032,2,"60 Williamsons Road, South Morang, 3752",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> South Morang</div><div><strong>Distance from Melbourne Connect:</strong> 20.69 km</div>,,,,-37.643315,145.091027,0,Marymede Catholic College,0,,1,0,Catholic,Pri/Sec,North Eastern Melbourne,South Morang,No,20.69
902258,2,"Terrace 14, Ernest Jones Drive, Bundoora, 3086",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Bundoora</div><div><strong>Distance from Melbourne Connect:</strong> 12.03 km</div>,,,,-37.72067,145.05715,0,Mastery Schools Victoria,0,,1,0,Independent,Special,North Eastern Melbourne,Bundoora,No,12.03
905286,2,"22-48 Meadow Glen Drive, Epping, 3076",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Epping</div><div><strong>Distance from Melbourne Connect:</strong> 19.16 km</div>,,,,-37.64274926,145.0530862,0,Meadowglen Primary School,0,,1,0,Government,Primary,North Eastern Melbourne,Epping,No,19.16
908819,2,"Yarra Boulevard, Richmond, 3121",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Richmond</div><div><strong>Distance from Melbourne Connect:</strong> 5.05 km</div>,,,,-37.822507,145.014334,0,Melbourne Girls College,0,,1,0,Government,Secondary,North Eastern Melbourne,Richmond,No,5.05
908897,2,"70 Breadalbane Avenue, Mernda, 3754",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Mernda</div><div><strong>Distance from Melbourne Connect:</strong> 24.30 km</div>,,,,-37.604853,145.08833,0,Mernda Central P-12 College,0,,1,0,Government,Pri/Sec,North Eastern Melbourne,Mernda,No,24.30
902250,2,"370 Bridge Inn Rd, Mernda, 3754",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Mernda</div><div><strong>Distance from Melbourne Connect:</strong> 24.43 km</div>,,,,-37.598508,145.074653,0,Mernda Hills Christian College,0,,1,0,Independent,Pri/Sec,North Eastern Melbourne,Mernda,No,24.43
905525,2,"40 Riverdale Boulevard, Mernda, 3754",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Mernda</div><div><strong>Distance from Melbourne Connect:</strong> 23.67 km</div>,,,,-37.6144415,145.0959314,0,Mernda Park Primary School,0,,1,0,Government,Primary,North Eastern Melbourne,Mernda,No,23.67
900488,2,"25 Everton Drive, Mernda, 3754",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Mernda</div><div><strong>Distance from Melbourne Connect:</strong> 25.47 km</div>,,,,-37.59459504,145.0922429,0,Mernda Primary School,0,,1,0,Government,Primary,North Eastern Melbourne,Mernda,No,25.47
903110,2,"Miller Street, Fitzroy North, 3068",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Fitzroy North</div><div><strong>Distance from Melbourne Connect:</strong> 3.28 km</div>,,,,-37.776966,144.987386,0,Merri Creek Primary School,0,,1,0,Government,Primary,North Eastern Melbourne,Fitzroy North,No,3.28
905284,2,"11 Duncan Road, Lalor, 3075",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Lalor</div><div><strong>Distance from Melbourne Connect:</strong> 15.43 km</div>,,,,-37.66723751,145.0150833,0,Merriang Special Developmental School,0,,1,0,Government,Special,North Eastern Melbourne,Lalor,No,15.43
905325,2,"87-93 Pindari Avenue, Mill Park, 3082",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> North Eastern Melbourne</div><div><strong>Suburb:</strong> Mill Park</div><div><strong>Distance from Melbourne Connect:</strong> 17.64 km</div>,,,,-37.657331,145.051747,0,Mill Park Heights Primary School,0,,1,0,Government,Primary,North Eastern Melbourne,Mill Park,No,17.64
